scenario,drifted_period,event_time,correlation_id,target_kind,target_value,fan_in_count,epoch_age_seconds,triggering_source_ip,ti_matched,signal_id_count,label
ti_confirmed,False,2026-07-08T23:01:13.189796+00:00,db481b77-10c5-477e-a0e3-1e9ecfd1a286,user,user_3320,8,42628.13,203.0.113.192,True,1,1
ti_confirmed,False,2026-07-08T23:01:26.260004+00:00,8d934c22-eea0-46b3-8eeb-b662ef5081e1,user,user_3433,6,70106.1,203.0.113.3,True,3,1
benign_shared_nat,False,2026-07-08T23:06:13.042525+00:00,6f3f9988-8087-4007-84cb-a277dded1506,user,user_2498,7,,203.0.113.28,False,1,1
ti_confirmed,False,2026-07-08T23:15:24.582269+00:00,9955f821-9cad-40c3-9fe3-f75cb44c5f64,user,user_465,10,27657.62,203.0.113.159,True,3,1
benign_quiet,False,2026-07-08T23:35:37.355526+00:00,6265984e-22ad-44ec-94aa-6323e0f94556,user,user_1568,1,1569.55,203.0.113.10,False,2,0
benign_shared_nat,False,2026-07-08T23:40:47.071871+00:00,46bae669-74b4-42a6-a54d-59ec559d996c,user,user_3223,8,11705.45,203.0.113.177,False,1,0
benign_quiet,False,2026-07-08T23:41:58.706218+00:00,f1a1b08d-6a40-4561-9e7d-9d4466dd4f0e,user,user_4921,2,2818.54,203.0.113.91,False,1,0
benign_slow_natural,False,2026-07-08T23:46:55.696393+00:00,de51dff9-854d-4d31-b622-3d199bb8c6b3,user,user_4129,2,,203.0.113.44,False,2,0
benign_quiet,False,2026-07-08T23:49:06.267006+00:00,d4ddfd7c-7061-48ec-934d-ec67d391f878,user,user_3973,1,2383.29,203.0.113.13,False,1,0
ti_confirmed,False,2026-07-08T23:52:12.048523+00:00,3e3124c1-16c1-4633-b3e2-b670270fcc44,user,user_4538,6,62624.94,203.0.113.75,True,2,1
benign_slow_natural,False,2026-07-08T23:53:19.292141+00:00,ce485035-0313-45ea-874b-d3bf10a43396,user,user_309,3,39539.09,203.0.113.231,False,2,0
ti_confirmed,False,2026-07-08T23:56:20.232696+00:00,2ecbd0fa-d6ff-4e99-a287-eaec65f4011a,user,user_1708,10,40189.89,203.0.113.27,True,3,1
low_and_slow,False,2026-07-08T23:57:45.161662+00:00,3631f0de-1b57-4ba8-80b7-298c6afb4e79,user,user_1065,8,77705.17,203.0.113.71,True,2,1
loud_burst,False,2026-07-09T00:01:25.368168+00:00,f403668d-67b3-4c38-b7f8-edb255c1cf07,user,user_1399,14,77.03,203.0.113.60,False,3,1
benign_quiet,False,2026-07-09T00:09:04.249237+00:00,7b3cb64c-ea8d-4554-b619-ebe1761e6bfc,user,user_4257,1,529.25,203.0.113.13,False,3,0
benign_shared_nat,False,2026-07-09T00:12:36.454712+00:00,9e3e501c-3d05-4a27-b737-2014440bab2d,user,user_2756,7,,203.0.113.101,False,2,0
benign_slow_natural,False,2026-07-09T00:14:36.737655+00:00,7cd9c9aa-3c18-4a3b-a7bb-a38dca05d884,user,user_304,,61118.16,203.0.113.183,False,1,0
low_and_slow,False,2026-07-09T00:14:45.595725+00:00,ecd9dcc6-fda0-4fc5-9e83-10b35b77a620,user,user_1633,13,79276.8,203.0.113.28,True,2,1
benign_shared_nat,False,2026-07-09T00:16:31.633797+00:00,2880b1cf-367f-4992-9ab0-5eff3f0bc23e,user,user_2408,7,5541.07,203.0.113.137,False,2,0
benign_quiet,False,2026-07-09T00:20:02.711046+00:00,357a7299-bbab-4156-93f4-c2838c07572d,user,user_3388,3,,203.0.113.72,False,2,0
low_and_slow,False,2026-07-09T00:20:21.984117+00:00,5c672109-50bb-4b5b-ac62-82e77945cd11,user,user_669,10,34742.94,203.0.113.41,False,1,0
loud_burst,False,2026-07-09T00:20:46.946756+00:00,23c14bd2-495c-4aa4-8470-ce5c1a2ceb5b,user,user_872,35,205.85,203.0.113.58,True,3,1
benign_quiet,False,2026-07-09T00:29:46.108198+00:00,1ee67eef-e995-4ffc-b561-b3dfbc0b644c,user,user_4863,2,1073.39,203.0.113.166,False,1,0
benign_shared_nat,False,2026-07-09T00:33:51.534735+00:00,f6324f66-1b02-4487-b66f-cadb1b2bd154,user,user_522,8,33918.16,203.0.113.173,False,1,0
benign_quiet,False,2026-07-09T00:34:26.488900+00:00,7f743d04-e4c5-4472-a408-f18a156b0068,user,user_2566,1,3237.94,203.0.113.111,False,3,0
benign_slow_natural,False,2026-07-09T00:35:03.181763+00:00,11da2074-68e0-4f76-8168-ae0de960cc90,user,user_1091,2,76523.93,203.0.113.38,,3,0
benign_slow_natural,False,2026-07-09T00:36:24.890022+00:00,a344cf75-86a4-4922-88c2-463385a9413b,user,user_14,,33631.04,203.0.113.67,False,2,0
benign_slow_natural,False,2026-07-09T00:43:10.632138+00:00,687db60a-0a49-4b8b-9bf0-effbd6f256bd,user,user_2956,4,69606.65,203.0.113.190,,1,0
ambiguous_mid,False,2026-07-09T00:43:27.481237+00:00,08514c1f-587f-4779-b1f2-fa9e48201cef,user,user_361,,5961.69,203.0.113.163,True,1,0
ambiguous_mid,False,2026-07-09T00:50:46.538145+00:00,8487ca34-7707-44ff-a3d2-0cd8e1de15ad,user,user_1627,4,7882.7,203.0.113.112,False,1,0
ti_confirmed,False,2026-07-09T00:56:42.604980+00:00,eb2f9cc9-dc35-47fc-933d-b8a33ba087a4,user,user_3346,5,53785.18,203.0.113.127,True,1,1
benign_shared_nat,False,2026-07-09T01:01:58.438264+00:00,8f113b8c-f34d-4072-a400-10e4c6e89043,user,user_3250,,6202.71,203.0.113.176,False,1,0
low_and_slow,False,2026-07-09T01:07:29.631895+00:00,86ebdef2-bcfc-494c-bbe7-c123f87e6958,user,user_330,,50464.1,203.0.113.79,True,1,1
benign_shared_nat,False,2026-07-09T01:07:33.724531+00:00,1ba9baf4-45cc-4ab7-8b8a-8ddbb0e563f7,user,user_3844,9,,203.0.113.154,False,2,0
benign_slow_natural,False,2026-07-09T01:12:30.802698+00:00,b2e181b2-c2c0-4aae-a3a5-327226ec9c6b,user,user_2283,,60979.97,203.0.113.236,False,3,0
benign_shared_nat,False,2026-07-09T01:13:44.696457+00:00,9537e490-4807-479a-80e4-f44d4030cc00,user,user_512,8,2565.89,203.0.113.57,False,3,0
benign_shared_nat,False,2026-07-09T01:16:45.736429+00:00,8b5ffd9c-fdb1-4cd3-b147-6800d6de5cfc,user,user_1579,9,,203.0.113.149,False,2,0
benign_slow_natural,False,2026-07-09T01:25:18.523327+00:00,201574f5-d7d1-4a82-871a-2e5491c6a80a,user,user_3662,3,25828.47,203.0.113.105,False,1,0
benign_slow_natural,False,2026-07-09T01:26:56.111972+00:00,ddb41550-b83a-47f6-a0a1-a684a87450bc,user,user_2378,2,34517.21,203.0.113.78,False,2,0
benign_quiet,False,2026-07-09T01:35:40.221239+00:00,a52cec07-9e60-40b7-a761-1d1f53f093b7,user,user_234,3,2177.92,203.0.113.4,False,1,0
low_and_slow,False,2026-07-09T01:36:23.858308+00:00,db0d9d5c-e989-4803-bf44-f2927953d261,user,user_3980,,40304.24,203.0.113.75,False,1,1
ambiguous_mid,False,2026-07-09T01:37:21.093483+00:00,cf4f6678-87a9-4218-8735-cf053f5cd321,user,user_3324,7,12879.91,203.0.113.230,False,3,0
low_and_slow,False,2026-07-09T01:41:24.268808+00:00,2a046d63-9c93-4a1f-89ff-6de247caf863,user,user_1852,22,67975.11,203.0.113.121,False,1,1
low_and_slow,False,2026-07-09T01:44:12.458071+00:00,e5c21a58-8710-459b-8654-b82d4a5391e9,user,user_1993,14,31815.41,203.0.113.105,True,3,1
benign_quiet,False,2026-07-09T01:46:35.054637+00:00,6fade3f4-ef7e-4cbc-9353-3d2bf03cce4a,user,user_2984,2,2285.26,203.0.113.112,False,2,0
benign_slow_natural,False,2026-07-09T01:46:45.314627+00:00,6de58c4d-b838-45dc-ae7f-25835173f5a4,user,user_3926,2,48347.56,203.0.113.21,False,1,0
ti_confirmed,False,2026-07-09T01:47:19.313970+00:00,c3c8e7aa-a8ac-48c8-9eb3-8356cc194a8c,user,user_301,5,1984.77,203.0.113.189,True,1,1
ambiguous_mid,False,2026-07-09T01:54:01.843144+00:00,0f148b1d-0aa6-466a-b877-418590afa21d,user,user_141,,10856.9,203.0.113.16,False,2,0
ambiguous_mid,False,2026-07-09T01:55:03.787769+00:00,038bc2ff-ef8c-4d9a-84cc-c117236b0704,user,user_1533,5,10925.29,203.0.113.134,False,3,1
ambiguous_mid,False,2026-07-09T02:00:00.928128+00:00,03ddc94b-99bc-43a5-ad1d-d9b92beb2b09,user,user_4661,7,,203.0.113.14,False,2,1
ti_confirmed,False,2026-07-09T02:02:27.720031+00:00,583c6d4a-7531-4623-a8b6-949efffeb398,user,user_1660,4,52138.03,203.0.113.151,True,3,1
benign_shared_nat,False,2026-07-09T02:05:41.217985+00:00,46bf3057-31b5-401c-a53f-a386bc20e807,user,user_125,6,17473.08,203.0.113.228,False,3,0
benign_quiet,False,2026-07-09T02:13:23.348507+00:00,2697a0ea-6c47-4511-a349-29e85b1a19a2,user,user_1864,1,1350.57,203.0.113.16,False,3,0
benign_quiet,False,2026-07-09T02:15:50.426053+00:00,73b6f618-fa31-4308-849b-f25f898f967a,user,user_3273,,3410.06,203.0.113.177,False,2,0
benign_quiet,False,2026-07-09T02:20:08.196968+00:00,b70d5991-7c50-483f-afa1-7637026ebe1f,user,user_3523,3,,203.0.113.198,False,1,0
benign_shared_nat,False,2026-07-09T02:20:57.036269+00:00,2c4b4cf3-0702-4ee6-b0bf-2edc5957cf62,user,user_1189,5,31419.84,203.0.113.202,False,1,0
ti_confirmed,False,2026-07-09T02:22:25.441495+00:00,82c6101b-c50c-4889-bd23-eff4088fa5cf,user,user_2191,6,58355.6,203.0.113.254,True,2,1
benign_quiet,False,2026-07-09T02:22:26.639274+00:00,146b240e-de10-401b-bc8f-fb6c9b1c6e5e,user,user_2933,2,948.05,203.0.113.230,False,2,0
loud_burst,False,2026-07-09T02:31:51.585663+00:00,52ae1d34-afb9-49f1-9c0a-76cd26668772,user,user_3974,15,48.26,203.0.113.170,False,3,1
benign_slow_natural,False,2026-07-09T02:34:04.170343+00:00,d9f157a6-0bd9-44e1-89cb-825b04f7b988,user,user_1612,2,38495.76,203.0.113.46,False,3,0
ti_confirmed,False,2026-07-09T02:37:56.252995+00:00,58e5cd94-1c7b-490b-a1a9-ac66885b4f74,user,user_4204,8,,203.0.113.196,True,2,1
ambiguous_mid,False,2026-07-09T02:40:27.361222+00:00,62825711-c287-4a8b-9ab5-9268b3402184,user,user_4919,6,10976.84,203.0.113.72,False,1,0
ti_confirmed,False,2026-07-09T02:44:58.332328+00:00,74f68988-0348-459f-8ca1-7eb88011da4f,user,user_1959,1,24662.43,203.0.113.132,True,1,1
benign_shared_nat,False,2026-07-09T02:54:26.236074+00:00,46454a65-0bd3-469b-b8e3-e23ec3a82a62,user,user_2071,9,12568.73,203.0.113.78,False,3,0
low_and_slow,False,2026-07-09T02:56:07.757562+00:00,add20b2a-a65c-4f12-84c5-d72456bef1ef,user,user_4738,8,,203.0.113.151,True,3,1
benign_shared_nat,False,2026-07-09T03:03:13.167144+00:00,116b077e-3966-4041-b1cf-93bf427b283f,user,user_775,8,17555.65,203.0.113.21,False,1,0
benign_slow_natural,False,2026-07-09T03:03:16.753362+00:00,2c0c5971-daa0-4b78-a475-381e14e39a03,user,user_4807,4,78593.33,203.0.113.176,False,2,0
benign_shared_nat,False,2026-07-09T03:04:26.482572+00:00,646794c4-9aac-4539-96f1-35eefaa1ba5a,user,user_2516,8,6020.2,203.0.113.33,False,1,0
loud_burst,False,2026-07-09T03:15:22.296466+00:00,b57de4b2-8882-4840-9f9f-0f7384c5a311,user,user_913,24,,203.0.113.1,False,1,1
loud_burst,False,2026-07-09T03:25:15.255784+00:00,72fa4c0b-6083-48c3-a920-8b066cc9f4e9,user,user_1218,14,61.45,203.0.113.17,True,2,1
benign_quiet,False,2026-07-09T03:25:24.381846+00:00,2fa79af5-72b6-4de7-8ec8-740b9ca04384,user,user_3085,3,3395.53,203.0.113.128,False,3,0
loud_burst,False,2026-07-09T03:36:19.403711+00:00,3cc2349f-5875-4554-8e2b-67689403cccd,user,user_2315,33,178.32,203.0.113.194,False,2,1
ambiguous_mid,False,2026-07-09T03:38:29.023700+00:00,53801d1e-bdf0-40eb-85ab-62d409a36a11,user,user_3027,,3170.83,203.0.113.54,False,2,0
low_and_slow,False,2026-07-09T03:39:10.244012+00:00,7911417c-230b-48bc-b105-301639a7860c,user,user_3367,20,38589.66,203.0.113.196,True,2,1
benign_slow_natural,False,2026-07-09T03:40:55.948677+00:00,e37a6c7f-5b71-473a-a772-bc8746ff9c44,user,user_259,2,,203.0.113.199,False,3,0
ambiguous_mid,False,2026-07-09T03:48:08.780342+00:00,cc93aadc-6993-4db3-9672-3123f833fb17,user,user_56,7,3172.36,203.0.113.102,False,2,0
benign_quiet,False,2026-07-09T03:48:20.978592+00:00,5d25c165-2410-43c2-aae3-85b8b605eb9c,user,user_4978,3,483.96,203.0.113.239,False,1,0
benign_shared_nat,False,2026-07-09T03:50:17.381749+00:00,c504a986-f4a3-4817-89f4-164230c698c3,user,user_1455,,12947.81,203.0.113.141,False,2,0
benign_slow_natural,False,2026-07-09T03:50:19.525631+00:00,935f8d20-cb1f-4aa2-987d-94af6c5185db,user,user_4827,3,42423.67,203.0.113.135,False,3,0
loud_burst,False,2026-07-09T03:50:59.230850+00:00,af533b43-7422-4e0d-97e0-078e287024d4,user,user_2480,8,70.39,203.0.113.41,False,1,1
benign_shared_nat,False,2026-07-09T04:02:47.525434+00:00,49c29eba-df42-4bda-9018-9647ce01b797,user,user_3076,7,23582.77,203.0.113.188,False,3,0
benign_shared_nat,False,2026-07-09T04:04:52.304361+00:00,57a3eaf0-b48f-4dc8-9dd4-eb3681ce5dbe,user,user_4016,7,23128.74,203.0.113.5,,2,0
benign_quiet,False,2026-07-09T04:06:13.001996+00:00,0173b5c7-27d0-4a4e-b374-43592588b7db,user,user_2484,,1084.25,203.0.113.150,False,1,0
loud_burst,False,2026-07-09T04:06:22.302639+00:00,abbb6360-f967-4c24-b467-04801de5fff3,user,user_979,29,62.48,203.0.113.96,True,2,1
benign_quiet,False,2026-07-09T04:07:24.808659+00:00,50d0c78b-cc60-425f-8351-946741cfa397,user,user_2320,1,1021.69,203.0.113.20,False,2,0
ti_confirmed,False,2026-07-09T04:07:52.486644+00:00,95c6af2a-54dd-4497-8369-3937d140330a,user,user_3206,9,628.97,203.0.113.102,True,1,1
low_and_slow,False,2026-07-09T04:10:06.720884+00:00,b2e9a208-e248-4867-839c-5d001134f015,user,user_2228,12,28313.31,203.0.113.226,True,3,1
ti_confirmed,False,2026-07-09T04:18:00.011136+00:00,7c11f974-960b-4d29-83fb-2f4a7d3fc6b8,user,user_4741,2,1022.33,203.0.113.111,True,1,1
low_and_slow,False,2026-07-09T04:18:34.897016+00:00,2d86d1d2-8b16-462f-b921-183f7fb3e081,user,user_4366,21,26875.57,203.0.113.89,False,1,1
benign_shared_nat,False,2026-07-09T04:21:11.443150+00:00,4d408f34-5277-4709-afd0-a3f9fa7b807b,user,user_1304,8,28836.86,203.0.113.241,False,1,0
loud_burst,False,2026-07-09T04:22:23.918127+00:00,baa973a1-1b34-427b-8686-d53dea1cba6b,user,user_489,,86.26,203.0.113.73,False,3,1
benign_slow_natural,False,2026-07-09T04:22:25.904269+00:00,4268dd74-c036-41a8-be18-fdf5d0bdfd2d,user,user_2263,2,52765.46,203.0.113.244,False,2,0
benign_slow_natural,False,2026-07-09T04:24:13.812230+00:00,9f65acfc-190f-4d50-922a-f4fbc7326ec1,user,user_3175,2,73246.76,203.0.113.18,False,1,0
benign_shared_nat,False,2026-07-09T04:25:38.048932+00:00,81659019-c8e2-4227-823b-7441bc098efe,user,user_4300,5,11445.92,203.0.113.141,False,1,0
benign_quiet,False,2026-07-09T04:30:50.691271+00:00,50afef3c-6000-49fc-8274-dcb5f05e68de,user,user_310,3,3147.72,203.0.113.116,False,3,0
benign_slow_natural,False,2026-07-09T04:34:25.322678+00:00,b0cb1849-1bd8-4f23-b2e1-6fec1e3d2db1,user,user_465,2,70134.49,203.0.113.144,False,2,0
ti_confirmed,False,2026-07-09T04:38:09.372580+00:00,5362b7f4-5324-4dfb-a967-36485a32b986,user,user_1642,9,42287.04,203.0.113.186,True,3,0
ambiguous_mid,False,2026-07-09T04:43:18.502915+00:00,0e76de0d-b943-4d48-8857-5f89dd03847a,user,user_3175,,2961.38,203.0.113.69,False,3,1
benign_slow_natural,False,2026-07-09T04:43:55.227251+00:00,579ab05b-1b94-43c2-ab7a-596e30e4b4aa,user,user_3589,3,80154.27,203.0.113.187,False,3,0
benign_slow_natural,False,2026-07-09T04:45:57.067014+00:00,0ec4fcf5-3fd8-41a7-9e46-a9f7e0e92da8,user,user_786,2,58009.11,203.0.113.181,False,1,0
loud_burst,False,2026-07-09T04:48:11.410857+00:00,0d202ea3-e32d-4300-b67d-9835827556d7,user,user_939,18,114.3,203.0.113.89,False,2,1
ambiguous_mid,False,2026-07-09T04:50:34.839541+00:00,ee5d1f7b-4182-4e33-bbb6-b952fe6d70c3,user,user_4691,7,15335.68,203.0.113.75,False,1,0
ti_confirmed,False,2026-07-09T05:09:44.911157+00:00,cb68b25d-152f-4dd8-bdcb-99c15153a6e1,user,user_4204,5,9236.51,203.0.113.81,True,3,0
loud_burst,False,2026-07-09T05:11:51.599364+00:00,5f189a66-eb91-4e5e-96f5-eef390e0ad9f,user,user_629,33,,203.0.113.231,False,2,1
benign_slow_natural,False,2026-07-09T05:16:04.709253+00:00,bbb1d79c-e31d-4353-b442-5665e70e8726,user,user_4768,3,56884.08,203.0.113.44,False,2,0
loud_burst,False,2026-07-09T05:18:28.116843+00:00,57e76a1f-d671-449f-9bb9-7c7044ca0802,user,user_337,33,33.39,203.0.113.32,False,2,1
benign_shared_nat,False,2026-07-09T05:37:20.701059+00:00,ea5c2253-d41c-487e-89ce-008bf71ef8b4,user,user_3052,6,2369.19,203.0.113.226,False,2,0
ti_confirmed,False,2026-07-09T05:40:39.473366+00:00,0b92b7c9-40bb-4744-b7b8-1ee01d3dfc78,user,user_3616,8,,203.0.113.251,True,3,1
benign_shared_nat,False,2026-07-09T05:42:10.752657+00:00,fdd1cb76-6768-4797-a1e0-1df14459b1b7,user,user_2838,7,31844.36,203.0.113.152,False,2,0
ambiguous_mid,False,2026-07-09T05:45:20.569674+00:00,5daf3ad6-1c0f-458c-a7e4-fb5783158a52,user,user_4078,,13301.28,203.0.113.224,False,1,1
benign_slow_natural,False,2026-07-09T05:47:16.335173+00:00,246815a3-3593-4e63-b0d2-688dad912c82,user,user_2627,,32619.15,203.0.113.166,False,2,0
benign_shared_nat,False,2026-07-09T05:52:03.177605+00:00,a83224fa-58cd-464f-993d-e57e7e2858cb,user,user_3146,8,8348.51,203.0.113.234,False,3,0
loud_burst,False,2026-07-09T05:56:09.984230+00:00,e02cadca-1133-4fbb-8ef0-db673deae39e,user,user_3453,15,213.75,203.0.113.208,False,3,1
low_and_slow,False,2026-07-09T05:57:15.555973+00:00,77172078-81c3-414e-91b5-885f6b4d2e38,user,user_1647,7,29701.1,203.0.113.37,False,3,1
ambiguous_mid,False,2026-07-09T05:58:21.583883+00:00,649badfa-de94-426f-8016-4839157f8f6b,user,user_4373,,11350.62,203.0.113.235,False,2,0
loud_burst,False,2026-07-09T06:01:16.310578+00:00,506039c0-1708-4a16-a22e-9c2cbaad13b0,user,user_3323,29,252.81,203.0.113.78,True,3,1
ambiguous_mid,False,2026-07-09T06:06:23.025051+00:00,601821a3-5c4d-4df0-9284-413b57ef090c,user,user_1843,7,12493.86,203.0.113.64,True,1,1
benign_shared_nat,False,2026-07-09T06:14:49.594706+00:00,043ad955-fb44-4558-acad-dcaa42e90211,user,user_2911,6,,203.0.113.145,False,1,0
ambiguous_mid,False,2026-07-09T06:15:22.927392+00:00,254df6af-bfa9-4f91-b0f4-26d58aa55edc,user,user_3800,6,10916.56,203.0.113.244,False,3,1
benign_slow_natural,False,2026-07-09T06:16:02.623469+00:00,70980b30-f007-40ba-90ee-aa09165db2a8,user,user_3135,4,79151.42,203.0.113.107,False,1,0
benign_slow_natural,False,2026-07-09T06:30:33.774143+00:00,ca4eebcb-12f7-42de-9fe2-cad2a4b944d3,user,user_3872,2,38628.01,203.0.113.9,False,2,0
low_and_slow,False,2026-07-09T06:31:28.912626+00:00,f6d15d91-4bb9-429c-a2bb-526dceeb896e,user,user_153,14,,203.0.113.123,True,1,1
benign_slow_natural,False,2026-07-09T06:34:17.531399+00:00,f04b276b-ad71-4f3d-9d56-063434466584,user,user_2073,2,36472.02,203.0.113.141,False,2,0
ti_confirmed,False,2026-07-09T06:34:24.507959+00:00,6f903b69-0624-41ef-beca-8ca5ccee50ba,user,user_2454,,66857.59,203.0.113.226,True,3,0
ti_confirmed,False,2026-07-09T06:36:19.682089+00:00,634efb19-3bc8-4ba5-8ce1-5d88ecbccfe5,user,user_2528,2,,203.0.113.125,True,3,1
low_and_slow,False,2026-07-09T06:42:44.675287+00:00,b45f7643-88fd-459d-ae81-c64726ea69ff,user,user_3733,14,29188.5,203.0.113.193,False,3,1
ti_confirmed,False,2026-07-09T06:42:50.345600+00:00,3129665b-47a4-493b-9e8c-1bd21580df6b,user,user_4163,10,55810.38,203.0.113.168,True,3,1
benign_quiet,False,2026-07-09T06:50:55.242606+00:00,fd5d8878-9eb7-47ea-ade6-b7c29f9d6d31,user,user_4898,3,1087.96,203.0.113.37,False,3,0
low_and_slow,False,2026-07-09T06:51:32.133561+00:00,49f80d75-3815-4cd2-9168-5bcc7ab05fee,user,user_4580,14,67182.38,203.0.113.120,False,1,1
benign_shared_nat,False,2026-07-09T07:07:30.071569+00:00,7017eaaf-cac4-453a-b219-398775d7b2a9,user,user_2758,6,12296.8,203.0.113.27,False,3,0
loud_burst,False,2026-07-09T07:08:25.572660+00:00,2981ebb7-653f-491b-b236-42f2dcd2a701,user,user_1908,23,195.43,203.0.113.249,False,1,1
ambiguous_mid,False,2026-07-09T07:12:20.543098+00:00,79271703-c078-48dd-9806-0daa5a9be9a0,user,user_3197,,14844.74,203.0.113.197,False,2,0
ambiguous_mid,False,2026-07-09T07:15:23.746780+00:00,16b619cb-7171-4ca5-8aca-4716bebad92f,user,user_4228,4,7716.26,203.0.113.68,True,2,0
benign_quiet,False,2026-07-09T07:21:26.848801+00:00,6d03f4ed-e810-4090-b727-0031eb17ae83,user,user_4524,2,884.44,203.0.113.30,False,1,0
benign_slow_natural,False,2026-07-09T07:23:03.687875+00:00,41502d85-1cdc-4301-a76c-754638fef71f,user,user_4406,3,40102.07,203.0.113.44,False,1,0
low_and_slow,False,2026-07-09T07:38:09.656680+00:00,a233d2c1-5946-4d56-8cbd-6cd414e924da,user,user_158,13,59516.98,203.0.113.30,False,2,1
low_and_slow,False,2026-07-09T07:42:42.071562+00:00,7dc6eeae-da07-4584-9b5d-356029631632,user,user_3962,19,,203.0.113.223,False,1,1
benign_shared_nat,False,2026-07-09T07:43:08.595381+00:00,221b8b63-971d-42f2-ab2c-1be34fda9955,user,user_4465,7,6306.23,203.0.113.33,False,1,0
ambiguous_mid,False,2026-07-09T07:43:55.467911+00:00,2d158f5e-1b76-473e-904e-3d8bf8a1a106,user,user_1571,7,7402.78,203.0.113.231,False,2,1
ambiguous_mid,False,2026-07-09T07:47:26.149920+00:00,c09e4039-96d5-4ff4-9ac3-246fc2d28381,user,user_3810,4,5843.61,203.0.113.24,False,1,0
ambiguous_mid,False,2026-07-09T07:50:53.925672+00:00,363eee07-eb9b-4220-b148-0bf4b4f06f92,user,user_4715,4,13047.79,203.0.113.49,False,1,0
ambiguous_mid,False,2026-07-09T07:52:19.626068+00:00,9e40682e-2c1b-491a-9676-7390a89200b6,user,user_433,5,13157.54,203.0.113.29,False,2,0
benign_quiet,False,2026-07-09T07:53:26.283748+00:00,c9c54ff4-4d95-4ec3-9fa2-a821c4868657,user,user_4115,3,1924.79,203.0.113.97,False,2,0
benign_quiet,False,2026-07-09T07:57:05.333529+00:00,7d4ab03d-b45a-4b48-9f2b-4e22320d31e4,user,user_4633,1,3570.12,203.0.113.198,False,1,0
benign_shared_nat,False,2026-07-09T07:58:38.736779+00:00,7137d8b0-f832-4d8a-bdff-daafb7aca43b,user,user_4236,6,,203.0.113.239,False,1,0
ti_confirmed,False,2026-07-09T08:03:16.723944+00:00,4dec87fb-1bba-43e4-b60c-07d0f5258746,user,user_2782,5,2773.31,203.0.113.34,True,3,0
ambiguous_mid,False,2026-07-09T08:06:29.049332+00:00,e35b6a43-371c-4456-9bd1-bccef656dd63,user,user_2751,7,5046.27,203.0.113.87,True,3,1
benign_slow_natural,False,2026-07-09T08:09:41.023219+00:00,0e664a7d-bfcb-4fd5-a839-b5f0458d99ef,user,user_4744,3,37023.7,203.0.113.207,False,3,0
low_and_slow,False,2026-07-09T08:13:59.343878+00:00,5c5944a1-6cb0-4bfd-861b-82d2c63a158f,user,user_3369,21,36694.62,203.0.113.50,False,1,1
low_and_slow,False,2026-07-09T08:20:41.289429+00:00,a7b4cb50-97f9-4f66-9af3-293ea7e2b7e9,user,user_2008,12,26492.25,203.0.113.97,False,3,1
ti_confirmed,False,2026-07-09T08:21:29.531857+00:00,5e157ae4-6ca9-4f91-abc9-14853ad3ede1,user,user_3104,8,16725.05,203.0.113.82,True,1,1
benign_shared_nat,False,2026-07-09T08:24:33.568464+00:00,57bc93c7-f90a-45ce-8a74-dddf1943826d,user,user_380,8,27315.2,203.0.113.35,False,2,0
benign_quiet,False,2026-07-09T08:29:34.202660+00:00,d49e8367-ddf7-4153-94c3-9bf9edaadec4,user,user_1551,3,2269.04,203.0.113.129,False,1,0
benign_quiet,False,2026-07-09T08:40:13.197668+00:00,3f74ddd8-1220-4ef3-8f61-4296be94c674,user,user_1161,1,2027.03,203.0.113.29,False,1,0
ambiguous_mid,False,2026-07-09T08:40:51.725618+00:00,cf91dcb0-08a3-4bb0-a1ad-f49d4983d9b3,user,user_1933,4,,203.0.113.232,False,2,1
low_and_slow,False,2026-07-09T08:47:16.015106+00:00,2bc0a340-fb07-4a5d-ab1d-f41f0427a742,user,user_481,15,65194.61,203.0.113.244,False,3,1
benign_shared_nat,False,2026-07-09T08:57:08.212976+00:00,61289a4b-2202-42b9-86f2-59df68d0e714,user,user_13,9,7178.9,203.0.113.87,False,2,0
loud_burst,False,2026-07-09T09:07:23.708005+00:00,08650721-343a-4802-be0d-fa152a9541e6,user,user_3225,13,74.07,203.0.113.89,False,1,1
benign_shared_nat,False,2026-07-09T09:09:53.987052+00:00,1a257c62-0df0-4776-aec8-dc6f214cc809,user,user_1152,,,203.0.113.251,False,3,0
ambiguous_mid,False,2026-07-09T09:15:03.543957+00:00,58704251-4dc1-4e3a-bb57-c5641deb7b7d,user,user_1024,7,8793.9,203.0.113.58,False,2,1
